a	3.2020413875579834
c	1.4338910579681396
a	1.1973271369934082
a	1.0695648193359375
c	2.1541073322296143
c	1.8348369598388672
c	1.7740788459777832
b	3.363058567047119
d	1.6949377059936523
e	1.5500621795654297
c	2.9624483585357666
b	0.6219789981842041
e	2.1906704902648926
e	1.974949836730957
d	2.1559553146362305
c	2.9117467403411865
a	1.7454791069030762
d	0.7534265518188477
e	2.160029649734497
c	1.2165031433105469
c	2.2743213176727295
a	1.564591884613037
c	2.1106643676757812
a	2.0399341583251953
c	2.809614896774292
e	2.886932373046875
a	1.7317719459533691
e	0.9669227600097656
c	1.839061975479126
B	2.235792636871338
c	2.521523232453513
a	2.867466926574707
b	1.3171331882476807
c	3.7946338653564453
c	1.5745539665222168
a	0.7768042087554932
c	1.9738450050354004
b	2.4967730045318604
b	1.2607758045196533
c	2.3426055908203125
d	1.9078643321990967
c	3.0661823749542236
a	4.619933605194092
c	2.199340581893921
b	1.728093147277832
c	1.164679765701294
c	1.0274555683135986
c	2.977226972579956
b	1.6813890933990479
a	1.8770573139190674
b	2.0386581420898438
a	1.9117457866668701
a	3.0697178840637207
c	1.534029483795166
e	2.4143850803375244
b	2.1768691539764404
b	2.3920111656188965
c	2.302816152572632
b	3.2168779373168945
d	1.834730625152588
c	2.1037471294403076
c	2.3453238010406494
b	3.808267831802368
b	4.719637393951416
e	1.55458664894104
c	2.416785717010498
b	2.34997296333313
a	1.5220978260040283
d	1.7572803497314453
d	1.73980712890625
c	1.9512555599212646
c	1.6496977806091309
e	0.8763730525970459
e	1.8962602615356445
c	3.2825398445129395
d	4.287533760070801
d	0.9347131252288818
c	2.1963555812835693
d	2.860105276107788
b	1.1875360012054443
b	2.6687276363372803
e	1.771094560623169
e	2.4893710613250732
b	2.0797626972198486
d	1.715050220489502
c	2.5135600566864014
a	0.7020573616027832
b	1.5741708278656006
d	1.8558917045593262
c	2.2067437171936035
d	4.579989194869995
a	3.1597330570220947
e	2.4850776195526123
d	0.6266679763793945
b	2.6459949016571045
b	2.0381336212158203
b	1.1014142036437988
e	1.4225666522979736
d	1.9351437091827393
a	3.2453598976135254
c	4.828518390655518
e	4.830080032348633
e	1.9974191188812256
e	2.5098235607147217
b	1.6778109073638916
a	2.4539008140563965
c	2.863335132598877
d	1.949869155883789
d	2.2168173789978027
d	2.2144055366516113
c	4.096339702606201
b	2.9884984493255615
c	3.0141029357910156
d	3.114255905151367
a	2.4787912368774414
a	2.342435598373413
d	2.0671370029449463
e	2.618708848953247
b	0.7450110912322998
d	1.7144896984100342
c	0.8278822898864746
a	3.865903854370117
c	1.4602587223052979
c	1.977684497833252
c	2.984112501144409
c	2.875365734100342
a	2.2426700592041016
d	2.9722023010253906
c	2.3227548599243164
b	1.9221372604370117
b	1.7163004875183105
d	2.46803617477417
c	7.423328399658203
e	3.0243899822235107
e	1.765787124633789
a	1.1757621765136719
e	1.3977563381195068
b	1.7175583839416504
b	2.3446736335754395
b	1.8219335079193115
c	2.3338687419891357
c	1.566542387008667
a	3.2526357173919678
d	0.819007396697998
d	1.8191981315612793
c	3.036954641342163
b	1.6802997589111328
a	1.5847384929656982
d	3.730332374572754
a	2.581003427505493
b	2.474621295928955
b	1.5283901691436768
b	2.4448723793029785
a	1.3600850105285645
a	2.1893434524536133
b	2.534446954727173
b	1.1273689270019531
a	4.232300281524658
b	1.3215644359588623
a	2.464883327484131
b	2.255913734436035
a	1.1558563709259033
a	3.147571086883545
c	1.9853672981262207
e	2.643796443939209
c	1.857001781463623
a	2.3913910388946533
b	1.9191522598266602
c	2.6431541442871094
d	1.3161556720733643
d	2.959974765777588
b	0.6808183193206787
b	2.087808132171631
c	2.885946750640869
a	1.7651443481445312
b	2.7654616832733154
b	1.9342000484466553
c	2.129915714263916
a	3.974400758743286
a	2.4177324771881104
b	1.4603567123413086
c	1.3587329387664795
b	1.8355746269226074
e	2.2310407161712646
a	0.9028348922729492
b	1.7749731540679932
e	2.912565231323242
d	2.4074738025665283
c	2.532348155975342
a	3.251774787902832
c	2.0918233394622803
d	1.6513235569000244
c	4.256446361541748
b	1.1185803413391113
d	4.376508474349976
b	1.9440081119537354
d	2.0964581966400146
d	2.829373598098755
a	2.4798455238342285
a	2.2963335514068604
b	1.997002363204956
d	3.0849099159240723
d	2.806575298309326
b	2.2601780891418457
a	2.6158089637756348
a	3.808336019515991
a	2.273089647293091
a	2.146136999130249
c	2.409602165222168
b	3.0744740962982178
c	0.9477922916412354
b	2.012462615966797
a	2.7825767993927
a	1.512681245803833
c	6.294401168823242
a	2.8408639430999756
c	2.0729544162750244
b	2.1280806064605713
a	3.440553665161133
e	2.726043701171875
c	1.701735496520996
c	2.914077043533325
d	1.307647466659546
d	1.5481891632080078
b	5.1679089069366455
a	2.4822235107421875
b	0.6407084465026855
c	2.9000937938690186
a	2.227823495864868
c	2.8643271923065186
e	2.3842861652374268
a	2.4593634605407715
b	2.3974356651306152
d	2.983314037322998
e	1.6619453430175781
b	1.807748556137085
e	0.737480640411377
b	2.704136848449707
c	3.003216028213501
e	3.740746021270752
c	2.765218734741211
c	2.1234524250030518
d	2.806321620941162
d	2.242492437362671
c	1.3110132217407227
e	2.0705742835998535
d	2.4380009174346924
b	1.5017082691192627
c	3.407111644744873
b	2.2267959117889404
e	3.5722365379333496
e	1.3253529071807861
d	2.8367817401885986
b	1.4756357669830322
a	3.3972625732421875
a	2.950761318206787
d	2.262180805206299
b	2.4267826080322266
d	2.7010915279388428
b	1.6044530868530273
b	3.4786930084228516
d	4.328420400619507
b	1.9161341190338135
a	2.751629114151001
d	2.2496204376220703
d	2.793574810028076
e	4.47349739074707
e	1.198676347732544
b	3.083643674850464
c	1.2208783626556396
a	2.8279917240142822
a	0.7023701667785645
c	2.216297149658203
a	1.685899019241333
c	2.554051399230957
d	1.594336748123169
b	1.1878926753997803
c	3.0247764587402344
c	2.9672775268554688
a	1.909299612045288
d	1.7964882850646973
c	3.8490819931030273
c	3.08219575881958
b	2.0076546669006348
a	1.928340196609497
b	1.850970983505249
d	2.7851510047912598
a	1.9758245944976807
e	1.4893832206726074
b	1.651245355606079
b	2.724111318588257
c	1.3510477542877197
c	3.282309055328369
a	0.6741502285003662
b	2.133793354034424
c	2.850677728652954
d	2.2531955242156982
a	1.6775732040405273
c	1.1354162693023682
d	4.0043439865112305
b	1.5671696662902832
a	2.9879329204559326
b	2.5562856197357178
e	2.981834650039673
a	2.2485694885253906
c	3.0913872718811035
d	1.883451223373413
c	2.253434658050537
d	1.2591490745544434
a	0.7255635261535645
b	2.705688238143921
b	2.021486759185791
c	1.6380400657653809
b	1.9670238494873047
d	2.0235302448272705
c	0.7527942657470703
b	1.9481537342071533
b	1.7811486721038818
b	3.022312879562378
b	0.7636361122131348
e	2.9409971237182617
e	1.9705636501312256
e	3.94587779045105
e	2.871631622314453
d	2.7327706813812256
e	3.257662296295166
d	1.996485948562622
d	3.268113374710083
c	2.844700574874878
a	2.5283188819885254
B	2.9029717445373535
c	2.86281418800354
c	1.7428858280181885
e	1.7277274131774902
a	1.5928924083709717
b	0.6772499084472656
c	3.550330877304077
d	1.4113757610321045
d	1.707772970199585
c	2.6437790393829346
c	1.8208863735198975
c	1.5177576541900635
b	2.082139253616333
c	2.81623911857605
d	2.4312024116516113
a	3.514106035232544
a	2.869206428527832
b	1.2583751678466797
c	1.6120493412017822
e	1.1373958587646484
d	3.7072367668151855
e	2.221003532409668
b	1.7220022678375244
a	1.0097241401672363
c	2.106640100479126
b	1.914487361907959
c	3.9080944061279297
e	1.5337812900543213
e	2.2106566429138184
b	2.7969441413879395
e	2.615102767944336
a	0.696030855178833
b	2.0319931507110596
e	2.8686633110046387
e	1.2474074363708496
a	1.5544450283050537
c	2.9222822189331055
c	2.400855302810669
b	3.3434109687805176
c	1.984328269958496
c	3.1319515705108643
c	1.353276252746582
c	1.9597835540771484
d	1.5712404251098633
e	3.3323709964752197
a	1.6788005828857422
b	2.233757734298706
a	1.0214223861694336
b	2.116825819015503
e	4.376160621643066
b	2.9005656242370605
b	2.208911180496216
b	3.723383665084839
c	2.3437047004699707
d	2.985757827758789
e	1.4745466709136963
d	0.8985393047332764
b	1.9743032455444336
d	2.829533815383911
a	1.369884967803955
a	1.3825767040252686
c	2.9664041996002197
b	2.0500640869140625
d	3.8174657821655273
b	0.6332976818084717
b	2.8773016929626465
b	2.1301610469818115
a	2.838698148727417
d	0.6903336048126221
b	2.085054636001587
e	2.1315248012542725
d	1.7807424068450928
c	2.876143455505371
e	3.1698708534240723
b	3.555217981338501
b	3.095907211303711
b	2.4313125610351562
c	2.342820405960083
b	2.575286388397217
b	4.422395944595337
d	3.471216917037964
a	2.586125612258911
c	2.9171690940856934
a	1.825378656387329
e	1.4264991283416748
d	2.619616746902466
e	5.3037168979644775
e	2.609837293624878
b	2.647549867630005
d	2.4835565090179443
c	1.9185450077056885
a	3.2166337966918945
b	0.7102100849151611
e	3.292628049850464
c	2.358098030090332
a	2.5443766117095947
c	3.1642608642578125
a	2.1249611377716064
e	4.629474401473999
c	2.0906007289886475
b	2.24947190284729
d	3.3358776569366455
b	1.6567270755767822
c	2.459331512451172
a	5.126054048538208
d	2.655829906463623
b	1.11934232711792
b	0.6748979091644287
d	1.519784927368164
c	1.6246974468231201
a	4.98439621925354
d	1.7961912155151367
e	3.412285804748535
d	1.9714508056640625
a	2.2986507415771484
b	1.6646764278411865
d	2.682258129119873
c	1.0476531982421875
a	2.6778910160064697
d	1.5565154552459717
c	2.988355875015259
d	1.418332576751709
b	2.9124395847320557
b	2.156999349594116
e	1.2406246662139893
d	2.5521843433380127
b	1.85872483253479
e	1.7612974643707275
b	2.896632671356201
a	2.3800787925720215
b	1.4812211990356445
c	3.539541482925415
b	2.3237531185150146
d	2.24609375
c	2.819530725479126
d	2.185850143432617
a	1.4193966388702393
e	0.6378471851348877
e	1.9041109085083008
c	3.609307289123535
a	2.6538455486297607
e	2.573345899581909
d	1.494459629058838
c	2.974724292755127
e	2.427555799484253
b	2.194553852081299
a	2.2076609134674072
c	1.8035836219787598
b	1.7179441452026367
c	0.9891452789306641
d	3.523996591567993
c	2.6696712970733643
c	2.302088975906372
d	1.6549139022827148
a	1.551804780960083
c	1.404421091079712
a	2.4316420555114746
a	2.0766048431396484
b	1.10953950881958
c	3.4058427810668945
c	1.6796517372131348
e	1.7344210147857666
d	3.407578945159912
b	2.300779104232788
e	1.120124101638794
c	2.606261968612671
b	2.4155304431915283
b	3.660292387008667
b	2.0947723388671875
e	3.7469608783721924
a	2.649744987487793
d	1.855940818786621
a	1.7038590908050537
e	1.9766380786895752
e	3.270240306854248
e	1.7543883323669434
d	1.3368380069732666
d	1.6113791465759277
d	4.238674163818359
a	0.8763234615325928
a	3.02207088470459
e	4.240506172180176
d	1.0412089824676514
d	2.4166109561920166
b	3.6950981616973877
c	2.1625869274139404
c	2.1012654304504395
c	2.996323823928833
b	1.6197419166564941
b	1.7099363803863525
a	1.7949199676513672
c	3.0701968669891357
b	2.7306439876556396
d	2.6125545501708984
e	6.183508396148682
e	2.245765447616577
c	1.8766038417816162
b	2.0738449096679688
b	2.083900213241577
b	2.6557555198669434
e	4.5566301345825195
b	2.8803977966308594
b	1.2476022243499756
a	2.9404711723327637
d	2.383727788925171
c	5.664516925811768
a	3.6121065616607666
a	0.7859389781951904
c	3.7158193588256836
d	3.3137667179107666
e	4.459527969360352
d	2.963721990585327
e	2.3349549770355225
b	2.113084316253662
d	2.7310783863067627
d	3.724672555923462
c	2.8117382526397705
c	2.5205280780792236
e	1.335747480392456
d	6.316985130310059
d	2.3557310104370117
d	1.3412139415740967
d	1.8719391822814941
a	3.6952908039093018
e	2.7077085971832275
d	2.264233112335205
d	2.030303955078125
c	2.663105010986328
e	2.5908095836639404
b	3.036001682281494
a	0.7284891605377197
